Date, Time, Sensor_2278, Sensor_3276, Sensor_4689, Sensor_5032, Section1Diff,Section2Diff, totalAvg
2017,12,12,1345,68.96868687,68.36862745,57.5625,65.48556701,-0.6000594199999938,7.923067009999997,65.09634533250001
2017,12,12,1400,68.89393939,68.51176471,57.45,65.44329897,-0.38217468000000565,7.993298969999998,65.0747507675
2017,12,12,1415,68.919,68.47843137,57.79166667,65.43298969,-0.44056863000000135,7.6413230200000015,65.1555219325
2017,12,12,1430,68.903,68.41666667,56.46363636,65.59285714,-0.4863333300000079,9.129220780000004,64.8440400425
2017,12,12,1445,69.014,68.61862745,57.53846154,65.71326531,-0.3953725499999905,8.174803769999997,65.221088575
2017,12,12,1500,69.186,68.41165049,56.56666667,65.70808081,-0.7743495100000075,9.141414140000002,64.9680994925
2017,12,12,1515,69.186,68.27254902,56.23333333,65.84949495,-0.9134509800000075,9.616161619999993,64.885344325
2017,12,12,1400,69.128,66.47468354,54.08,66.22424242,-2.653316459999999,12.144242419999998,63.97673149
2017,12,12,1415,69.08989899,66.24683544,53.79230769,66.34646465,-2.8430635499999966,12.55415696,63.868876692499995
2017,12,08,830,69.27878788,69.82718447,55.58666667,66.7989899,0.5483965900000101,11.212323229999996,65.37290723
2017,12,08,845,69.57979798,69.61747573,54.7,67.62121212,0.03767775000000029,12.921212119999993,65.37962145750001
2017,12,08,900,69.72020202,69.65825243,56.01578947,68.43434343,-0.061949589999997556,12.418553959999997,65.9571468375
2017,12,08,845,69.86868687,66.2225,55.58181818,68.5030303,-3.646186870000008,12.921212120000007,65.0440088375
2017,12,08,900,70.13737374,66.575,56.79545455,68.87272727,-3.562373739999998,12.077272719999996,65.59513889
2017,12,08,845,70.49494949,66.88875,55.68125,68.26868687,-3.6061994899999945,12.587436869999998,65.33340909
2017,12,08,900,70.75353535,67.065,56.89444444,67.5,-3.6885353500000093,10.605555559999999,65.5532449475
2017,12,08,915,70.91717172,66.28375,60.1375,62.67676768,-4.633421720000001,2.5392676799999947,65.00379735
2017,12,08,200,71.072,67.12647059,57.92857143,53.02323232,-3.945529410000006,-4.90533911,62.287568585
2017,12,08,215,71.16336634,67.14950495,58.125,46.67272727,-4.013861390000002,-11.452272729999997,60.77764963999999
2017,12,08,230,71.20693069,67.24752475,57.81304348,47.70707071,-3.9594059399999963,-10.105972769999994,60.9936424075
2017,12,08,245,71.45841584,67.1970297,57.89473684,50.67346939,-4.261386139999999,-7.221267449999999,61.8059129425
2017,12,08,300,71.5990099,67.26960784,58.0952381,52.97979798,-4.3294020599999925,-5.115440120000002,62.485913455
2017,12,08,200,71.63861386,64.46666667,58.19473684,58.15353535,-7.171947190000012,-0.04120148999999884,63.11338818
2017,12,08,215,71.5980198,64.69113924,58.51904762,62.33030303,-6.906880560000005,3.811255410000001,64.2846274225
2017,12,08,230,71.76732673,64.37820513,58.80869565,66.275,-7.389121599999996,7.466304350000009,65.3073068775
2017,12,08,145,71.87029703,67.18653846,59.03,67.92,-4.683758570000009,8.89,66.5017088725
